2025-11-24 07:12:12,487 [trainer.py] => config: exps/coscl_c100.json
2025-11-24 07:12:12,488 [trainer.py] => prefix: reproduce
2025-11-24 07:12:12,488 [trainer.py] => dataset: cifar100
2025-11-24 07:12:12,488 [trainer.py] => memory_size: 0
2025-11-24 07:12:12,488 [trainer.py] => memory_per_class: 0
2025-11-24 07:12:12,488 [trainer.py] => fixed_memory: False
2025-11-24 07:12:12,488 [trainer.py] => shuffle: True
2025-11-24 07:12:12,488 [trainer.py] => init_cls: 10
2025-11-24 07:12:12,488 [trainer.py] => increment: 10
2025-11-24 07:12:12,488 [trainer.py] => model_name: coscl
2025-11-24 07:12:12,488 [trainer.py] => backbone_type: coscl_net
2025-11-24 07:12:12,488 [trainer.py] => device: [device(type='cuda', index=0)]
2025-11-24 07:12:12,488 [trainer.py] => seed: 0
2025-11-24 07:12:12,488 [trainer.py] => batch_size: 256
2025-11-24 07:12:12,488 [trainer.py] => num_workers: 4
2025-11-24 07:12:12,488 [trainer.py] => coscl_lamb: 10000.0
2025-11-24 07:12:12,488 [trainer.py] => coscl_lamb1: 0.02
2025-11-24 07:12:12,488 [trainer.py] => coscl_s_gate: 100.0
2025-11-24 07:12:12,488 [trainer.py] => coscl_use_TG: False
2025-11-24 07:12:12,488 [trainer.py] => coscl_nepochs: 100
2025-11-24 07:12:12,488 [trainer.py] => coscl_lr: 0.001
2025-11-24 07:12:12,489 [trainer.py] => coscl_lr_min: 1e-06
2025-11-24 07:12:12,489 [trainer.py] => coscl_lr_factor: 3
2025-11-24 07:12:12,489 [trainer.py] => coscl_lr_patience: 5
2025-11-24 07:12:14,500 [data_manager.py] => [26, 86, 2, 55, 75, 93, 16, 73, 54, 95, 53, 92, 78, 13, 7, 30, 22, 24, 33, 8, 43, 62, 3, 71, 45, 48, 6, 99, 82, 76, 60, 80, 90, 68, 51, 27, 18, 56, 63, 74, 1, 61, 42, 41, 4, 15, 17, 40, 38, 5, 91, 59, 0, 34, 28, 50, 11, 35, 23, 52, 10, 31, 66, 57, 79, 85, 32, 84, 14, 89, 19, 29, 49, 97, 98, 69, 20, 94, 72, 77, 25, 37, 81, 46, 39, 65, 58, 12, 88, 70, 87, 36, 21, 83, 9, 96, 67, 64, 47, 44]
2025-11-24 07:12:15,148 [trainer.py] => All params: 0
2025-11-24 07:12:15,148 [trainer.py] => Trainable params: 0
2025-11-24 07:12:16,180 [coscl.py] => Initialized CoSCL model with 10 tasks
2025-11-24 07:12:19,875 [coscl.py] => Epoch 1/100 | Train: loss=2.280, acc=13.3% | Val: loss=2.066, acc=28.8% | lr=0.001000
2025-11-24 07:12:48,781 [coscl.py] => Epoch 19/100 | Train: loss=1.334, acc=57.0% | Val: loss=1.045, acc=63.7% | lr=0.001000
2025-11-24 07:12:50,425 [coscl.py] => Epoch 20/100 | Train: loss=1.328, acc=57.2% | Val: loss=1.061, acc=63.1% | lr=0.001000
2025-11-24 07:12:51,947 [coscl.py] => Epoch 21/100 | Train: loss=1.311, acc=58.0% | Val: loss=1.036, acc=64.8% | lr=0.001000
2025-11-24 07:12:53,598 [coscl.py] => Epoch 22/100 | Train: loss=1.302, acc=58.6% | Val: loss=1.011, acc=65.2% | lr=0.001000
2025-11-24 07:12:55,285 [coscl.py] => Epoch 23/100 | Train: loss=1.299, acc=59.2% | Val: loss=1.026, acc=64.3% | lr=0.001000
2025-11-24 07:12:56,897 [coscl.py] => Epoch 24/100 | Train: loss=1.278, acc=59.1% | Val: loss=0.989, acc=65.7% | lr=0.001000
2025-11-24 07:12:58,460 [coscl.py] => Epoch 25/100 | Train: loss=1.262, acc=60.2% | Val: loss=0.977, acc=66.8% | lr=0.001000
2025-11-24 07:13:00,015 [coscl.py] => Epoch 26/100 | Train: loss=1.260, acc=60.4% | Val: loss=0.959, acc=67.0% | lr=0.001000
2025-11-24 07:13:01,605 [coscl.py] => Epoch 27/100 | Train: loss=1.258, acc=60.2% | Val: loss=0.961, acc=66.9% | lr=0.001000
2025-11-24 07:13:03,192 [coscl.py] => Epoch 28/100 | Train: loss=1.239, acc=60.9% | Val: loss=0.931, acc=68.2% | lr=0.001000
2025-11-24 07:13:04,743 [coscl.py] => Epoch 29/100 | Train: loss=1.226, acc=61.8% | Val: loss=0.935, acc=68.5% | lr=0.001000
2025-11-24 07:13:06,283 [coscl.py] => Epoch 30/100 | Train: loss=1.211, acc=62.2% | Val: loss=0.917, acc=68.7% | lr=0.001000
2025-11-24 07:13:07,947 [coscl.py] => Epoch 31/100 | Train: loss=1.200, acc=62.7% | Val: loss=0.915, acc=68.9% | lr=0.001000
2025-11-24 07:13:09,496 [coscl.py] => Epoch 32/100 | Train: loss=1.184, acc=63.2% | Val: loss=0.963, acc=67.0% | lr=0.001000
2025-11-24 07:13:12,456 [coscl.py] => Epoch 33/100 | Train: loss=1.193, acc=63.1% | Val: loss=0.876, acc=70.4% | lr=0.001000
2025-11-24 07:13:14,162 [coscl.py] => Epoch 34/100 | Train: loss=1.189, acc=62.9% | Val: loss=0.895, acc=68.7% | lr=0.001000
2025-11-24 07:13:15,810 [coscl.py] => Epoch 35/100 | Train: loss=1.176, acc=63.3% | Val: loss=0.892, acc=69.1% | lr=0.001000
2025-11-24 07:13:17,335 [coscl.py] => Epoch 36/100 | Train: loss=1.167, acc=63.8% | Val: loss=0.857, acc=70.6% | lr=0.001000
2025-11-24 07:13:18,957 [coscl.py] => Epoch 37/100 | Train: loss=1.168, acc=63.8% | Val: loss=0.851, acc=70.7% | lr=0.001000
2025-11-24 07:13:20,835 [coscl.py] => Epoch 38/100 | Train: loss=1.165, acc=64.5% | Val: loss=0.839, acc=71.5% | lr=0.001000
2025-11-24 07:13:22,400 [coscl.py] => Epoch 39/100 | Train: loss=1.151, acc=64.5% | Val: loss=0.848, acc=70.7% | lr=0.001000
2025-11-24 07:13:23,933 [coscl.py] => Epoch 40/100 | Train: loss=1.152, acc=64.1% | Val: loss=0.892, acc=68.8% | lr=0.001000
2025-11-24 07:13:25,559 [coscl.py] => Epoch 41/100 | Train: loss=1.146, acc=64.4% | Val: loss=0.806, acc=72.6% | lr=0.001000
2025-11-24 07:13:27,188 [coscl.py] => Epoch 42/100 | Train: loss=1.135, acc=64.5% | Val: loss=0.782, acc=73.3% | lr=0.001000
2025-11-24 07:13:28,839 [coscl.py] => Epoch 43/100 | Train: loss=1.112, acc=65.7% | Val: loss=0.805, acc=72.8% | lr=0.001000
2025-11-24 07:13:30,535 [coscl.py] => Epoch 44/100 | Train: loss=1.108, acc=66.2% | Val: loss=0.782, acc=74.2% | lr=0.001000
2025-11-24 07:13:32,143 [coscl.py] => Epoch 45/100 | Train: loss=1.102, acc=66.6% | Val: loss=0.779, acc=74.0% | lr=0.001000
2025-11-24 07:13:33,723 [coscl.py] => Epoch 46/100 | Train: loss=1.097, acc=66.3% | Val: loss=0.778, acc=73.5% | lr=0.001000
2025-11-24 07:13:35,317 [coscl.py] => Epoch 47/100 | Train: loss=1.105, acc=66.5% | Val: loss=0.799, acc=72.3% | lr=0.001000
2025-11-24 07:13:36,859 [coscl.py] => Epoch 48/100 | Train: loss=1.110, acc=66.1% | Val: loss=0.754, acc=74.6% | lr=0.001000
2025-11-24 07:13:38,526 [coscl.py] => Epoch 49/100 | Train: loss=1.086, acc=67.2% | Val: loss=0.759, acc=74.1% | lr=0.001000
2025-11-24 07:13:40,149 [coscl.py] => Epoch 50/100 | Train: loss=1.083, acc=66.8% | Val: loss=0.751, acc=75.0% | lr=0.001000
2025-11-24 07:13:41,677 [coscl.py] => Epoch 51/100 | Train: loss=1.089, acc=66.3% | Val: loss=0.809, acc=72.2% | lr=0.001000
2025-11-24 07:13:43,334 [coscl.py] => Epoch 52/100 | Train: loss=1.078, acc=66.8% | Val: loss=0.732, acc=75.1% | lr=0.001000
2025-11-24 07:13:44,883 [coscl.py] => Epoch 53/100 | Train: loss=1.066, acc=67.6% | Val: loss=0.716, acc=76.2% | lr=0.001000
2025-11-24 07:13:46,511 [coscl.py] => Epoch 54/100 | Train: loss=1.054, acc=68.1% | Val: loss=0.722, acc=75.5% | lr=0.001000
2025-11-24 07:13:48,112 [coscl.py] => Epoch 55/100 | Train: loss=1.057, acc=68.2% | Val: loss=0.705, acc=76.1% | lr=0.001000
2025-11-24 07:13:49,648 [coscl.py] => Epoch 56/100 | Train: loss=1.062, acc=68.0% | Val: loss=0.753, acc=74.5% | lr=0.001000
2025-11-24 07:13:51,246 [coscl.py] => Epoch 57/100 | Train: loss=1.054, acc=68.2% | Val: loss=0.708, acc=76.2% | lr=0.001000
2025-11-24 07:13:52,832 [coscl.py] => Epoch 58/100 | Train: loss=1.050, acc=68.8% | Val: loss=0.702, acc=76.6% | lr=0.001000
2025-11-24 07:13:54,344 [coscl.py] => Epoch 59/100 | Train: loss=1.031, acc=68.8% | Val: loss=0.679, acc=76.9% | lr=0.001000
2025-11-24 07:13:55,985 [coscl.py] => Epoch 60/100 | Train: loss=1.026, acc=69.1% | Val: loss=0.689, acc=77.5% | lr=0.001000
2025-11-24 07:13:57,539 [coscl.py] => Epoch 61/100 | Train: loss=1.029, acc=69.5% | Val: loss=0.669, acc=77.7% | lr=0.001000
2025-11-24 07:13:59,060 [coscl.py] => Epoch 62/100 | Train: loss=1.020, acc=69.1% | Val: loss=0.663, acc=77.5% | lr=0.001000
2025-11-24 07:14:00,647 [coscl.py] => Epoch 63/100 | Train: loss=1.020, acc=69.1% | Val: loss=0.652, acc=77.4% | lr=0.001000
2025-11-24 07:14:02,313 [coscl.py] => Epoch 64/100 | Train: loss=1.009, acc=69.6% | Val: loss=0.642, acc=77.6% | lr=0.001000
2025-11-24 07:14:03,856 [coscl.py] => Epoch 65/100 | Train: loss=1.015, acc=70.2% | Val: loss=0.644, acc=78.8% | lr=0.001000
2025-11-24 07:14:05,414 [coscl.py] => Epoch 66/100 | Train: loss=1.001, acc=69.8% | Val: loss=0.656, acc=78.1% | lr=0.001000
2025-11-24 07:14:07,064 [coscl.py] => Epoch 67/100 | Train: loss=1.024, acc=68.3% | Val: loss=0.647, acc=78.5% | lr=0.001000
2025-11-24 07:14:08,596 [coscl.py] => Epoch 68/100 | Train: loss=0.977, acc=71.6% | Val: loss=0.633, acc=78.7% | lr=0.001000
2025-11-24 07:14:12,646 [coscl.py] => Epoch 69/100 | Train: loss=1.006, acc=70.4% | Val: loss=0.639, acc=78.7% | lr=0.001000
2025-11-24 07:14:14,637 [coscl.py] => Epoch 70/100 | Train: loss=0.994, acc=70.4% | Val: loss=0.644, acc=78.9% | lr=0.001000
2025-11-24 07:14:16,231 [coscl.py] => Epoch 71/100 | Train: loss=0.996, acc=70.1% | Val: loss=0.642, acc=78.1% | lr=0.001000
2025-11-24 07:14:17,733 [coscl.py] => Epoch 72/100 | Train: loss=0.971, acc=71.4% | Val: loss=0.604, acc=80.5% | lr=0.001000
2025-11-24 07:14:19,553 [coscl.py] => Epoch 73/100 | Train: loss=0.972, acc=71.4% | Val: loss=0.599, acc=80.5% | lr=0.001000
2025-11-24 07:14:21,451 [coscl.py] => Epoch 74/100 | Train: loss=0.975, acc=71.6% | Val: loss=0.604, acc=80.5% | lr=0.001000
2025-11-24 07:14:23,027 [coscl.py] => Epoch 75/100 | Train: loss=0.971, acc=71.5% | Val: loss=0.592, acc=81.1% | lr=0.001000
2025-11-24 07:14:24,552 [coscl.py] => Epoch 76/100 | Train: loss=0.971, acc=71.1% | Val: loss=0.608, acc=79.6% | lr=0.001000
2025-11-24 07:14:26,187 [coscl.py] => Epoch 77/100 | Train: loss=0.960, acc=71.2% | Val: loss=0.587, acc=80.7% | lr=0.001000
2025-11-24 07:14:27,771 [coscl.py] => Epoch 78/100 | Train: loss=0.952, acc=72.1% | Val: loss=0.589, acc=80.9% | lr=0.001000
2025-11-24 07:14:29,318 [coscl.py] => Epoch 79/100 | Train: loss=0.945, acc=72.2% | Val: loss=0.589, acc=80.6% | lr=0.001000
2025-11-24 07:14:30,946 [coscl.py] => Epoch 80/100 | Train: loss=0.956, acc=71.9% | Val: loss=0.599, acc=80.0% | lr=0.001000
2025-11-24 07:14:32,574 [coscl.py] => Epoch 81/100 | Train: loss=0.950, acc=72.3% | Val: loss=0.575, acc=81.1% | lr=0.001000
2025-11-24 07:14:34,108 [coscl.py] => Epoch 82/100 | Train: loss=0.935, acc=73.6% | Val: loss=0.560, acc=82.0% | lr=0.001000
2025-11-24 07:14:35,719 [coscl.py] => Epoch 83/100 | Train: loss=0.936, acc=72.9% | Val: loss=0.567, acc=81.7% | lr=0.001000
2025-11-24 07:14:37,334 [coscl.py] => Epoch 84/100 | Train: loss=0.931, acc=73.2% | Val: loss=0.563, acc=82.1% | lr=0.001000
2025-11-24 07:14:38,913 [coscl.py] => Epoch 85/100 | Train: loss=0.931, acc=72.7% | Val: loss=0.568, acc=80.6% | lr=0.001000
2025-11-24 07:14:40,669 [coscl.py] => Epoch 86/100 | Train: loss=0.936, acc=72.9% | Val: loss=0.552, acc=82.4% | lr=0.001000
2025-11-24 07:14:42,259 [coscl.py] => Epoch 87/100 | Train: loss=0.931, acc=73.5% | Val: loss=0.561, acc=81.6% | lr=0.001000
2025-11-24 07:14:43,844 [coscl.py] => Epoch 88/100 | Train: loss=0.928, acc=73.3% | Val: loss=0.568, acc=81.4% | lr=0.001000
2025-11-24 07:14:45,460 [coscl.py] => Epoch 89/100 | Train: loss=0.915, acc=73.3% | Val: loss=0.538, acc=82.6% | lr=0.001000
2025-11-24 07:14:47,073 [coscl.py] => Epoch 90/100 | Train: loss=0.914, acc=73.5% | Val: loss=0.536, acc=82.9% | lr=0.001000
2025-11-24 07:14:48,583 [coscl.py] => Epoch 91/100 | Train: loss=0.920, acc=73.4% | Val: loss=0.522, acc=83.3% | lr=0.001000
2025-11-24 07:14:50,100 [coscl.py] => Epoch 92/100 | Train: loss=0.899, acc=74.1% | Val: loss=0.521, acc=82.8% | lr=0.001000
2025-11-24 07:14:51,734 [coscl.py] => Epoch 93/100 | Train: loss=0.907, acc=74.2% | Val: loss=0.521, acc=82.8% | lr=0.001000
2025-11-24 07:14:53,412 [coscl.py] => Epoch 94/100 | Train: loss=0.916, acc=73.7% | Val: loss=0.525, acc=83.4% | lr=0.001000
2025-11-24 07:14:54,979 [coscl.py] => Epoch 95/100 | Train: loss=0.889, acc=74.9% | Val: loss=0.502, acc=83.8% | lr=0.001000
2025-11-24 07:14:56,499 [coscl.py] => Epoch 96/100 | Train: loss=0.897, acc=73.9% | Val: loss=0.511, acc=84.2% | lr=0.001000
2025-11-24 07:14:58,225 [coscl.py] => Epoch 97/100 | Train: loss=0.889, acc=74.6% | Val: loss=0.534, acc=82.3% | lr=0.001000
2025-11-24 07:14:59,823 [coscl.py] => Epoch 98/100 | Train: loss=0.896, acc=74.5% | Val: loss=0.508, acc=83.5% | lr=0.001000
2025-11-24 07:15:01,334 [coscl.py] => Epoch 99/100 | Train: loss=0.889, acc=75.0% | Val: loss=0.505, acc=84.1% | lr=0.001000
2025-11-24 07:15:02,957 [coscl.py] => Epoch 100/100 | Train: loss=0.894, acc=74.3% | Val: loss=0.487, acc=85.1% | lr=0.001000
2025-11-24 07:15:04,869 [trainer.py] => No NME accuracy.
2025-11-24 07:15:04,869 [trainer.py] => CNN: {'total': np.float64(72.7), '00-09': np.float64(72.7), 'old': 0, 'new': np.float64(72.7)}
2025-11-24 07:15:04,869 [trainer.py] => CNN top1 curve: [np.float64(72.7)]
2025-11-24 07:15:04,869 [trainer.py] => CNN top5 curve: [np.float64(98.0)]

2025-11-24 07:15:04,870 [trainer.py] => Average Accuracy (CNN): 72.7 

2025-11-24 07:15:04,871 [trainer.py] => All params: 773260
2025-11-24 07:15:04,871 [trainer.py] => Trainable params: 773260
2025-11-24 07:15:06,656 [coscl.py] => Epoch 1/100 | Train: loss=1.854, acc=40.0% | Val: loss=1.097, acc=64.0% | lr=0.001000
2025-11-24 07:15:08,740 [coscl.py] => Epoch 2/100 | Train: loss=1.416, acc=58.6% | Val: loss=0.959, acc=69.3% | lr=0.001000
2025-11-24 07:15:10,913 [coscl.py] => Epoch 3/100 | Train: loss=1.321, acc=62.7% | Val: loss=0.893, acc=70.8% | lr=0.001000
2025-11-24 07:15:12,753 [coscl.py] => Epoch 4/100 | Train: loss=1.248, acc=64.8% | Val: loss=0.808, acc=73.4% | lr=0.001000
2025-11-24 07:15:14,561 [coscl.py] => Epoch 5/100 | Train: loss=1.223, acc=66.3% | Val: loss=0.776, acc=74.6% | lr=0.001000
2025-11-24 07:15:16,555 [coscl.py] => Epoch 6/100 | Train: loss=1.199, acc=67.4% | Val: loss=0.759, acc=75.0% | lr=0.001000
2025-11-24 07:15:18,304 [coscl.py] => Epoch 7/100 | Train: loss=1.193, acc=67.7% | Val: loss=0.777, acc=74.5% | lr=0.001000
2025-11-24 07:15:20,079 [coscl.py] => Epoch 8/100 | Train: loss=1.185, acc=67.1% | Val: loss=0.727, acc=77.2% | lr=0.001000
2025-11-24 07:15:21,979 [coscl.py] => Epoch 9/100 | Train: loss=1.144, acc=69.9% | Val: loss=0.695, acc=77.9% | lr=0.001000
2025-11-24 07:15:23,671 [coscl.py] => Epoch 10/100 | Train: loss=1.145, acc=70.3% | Val: loss=0.674, acc=78.9% | lr=0.001000
2025-11-24 07:15:25,468 [coscl.py] => Epoch 11/100 | Train: loss=1.134, acc=70.2% | Val: loss=0.669, acc=78.2% | lr=0.001000
2025-11-24 07:15:27,170 [coscl.py] => Epoch 12/100 | Train: loss=1.137, acc=70.5% | Val: loss=0.682, acc=78.5% | lr=0.001000
2025-11-24 07:15:28,957 [coscl.py] => Epoch 13/100 | Train: loss=1.123, acc=71.5% | Val: loss=0.675, acc=78.5% | lr=0.001000
2025-11-24 07:15:30,761 [coscl.py] => Epoch 14/100 | Train: loss=1.110, acc=70.9% | Val: loss=0.642, acc=78.8% | lr=0.001000
2025-11-24 07:15:32,543 [coscl.py] => Epoch 15/100 | Train: loss=1.116, acc=71.0% | Val: loss=0.628, acc=80.2% | lr=0.001000
2025-11-24 07:15:34,332 [coscl.py] => Epoch 16/100 | Train: loss=1.117, acc=71.1% | Val: loss=0.618, acc=80.1% | lr=0.001000
2025-11-24 07:15:36,102 [coscl.py] => Epoch 17/100 | Train: loss=1.107, acc=72.1% | Val: loss=0.632, acc=79.2% | lr=0.001000
2025-11-24 07:15:38,376 [coscl.py] => Epoch 18/100 | Train: loss=1.106, acc=71.2% | Val: loss=0.671, acc=78.3% | lr=0.001000
2025-11-24 07:15:40,187 [coscl.py] => Epoch 19/100 | Train: loss=1.109, acc=71.9% | Val: loss=0.623, acc=80.0% | lr=0.001000
2025-11-24 07:15:41,861 [coscl.py] => Epoch 20/100 | Train: loss=1.106, acc=72.0% | Val: loss=0.616, acc=80.5% | lr=0.001000
2025-11-24 07:15:43,799 [coscl.py] => Epoch 21/100 | Train: loss=1.085, acc=72.6% | Val: loss=0.595, acc=80.9% | lr=0.001000
2025-11-24 07:15:45,469 [coscl.py] => Epoch 22/100 | Train: loss=1.073, acc=72.7% | Val: loss=0.595, acc=81.2% | lr=0.001000
2025-11-24 07:15:47,759 [coscl.py] => Epoch 23/100 | Train: loss=1.099, acc=72.1% | Val: loss=0.601, acc=80.7% | lr=0.001000
2025-11-24 07:15:50,070 [coscl.py] => Epoch 24/100 | Train: loss=1.096, acc=72.8% | Val: loss=0.597, acc=80.9% | lr=0.001000
2025-11-24 07:15:52,131 [coscl.py] => Epoch 25/100 | Train: loss=1.098, acc=72.0% | Val: loss=0.625, acc=79.9% | lr=0.001000
2025-11-24 07:15:54,223 [coscl.py] => Epoch 26/100 | Train: loss=1.095, acc=72.6% | Val: loss=0.590, acc=81.7% | lr=0.001000
2025-11-24 07:15:56,045 [coscl.py] => Epoch 27/100 | Train: loss=1.066, acc=74.0% | Val: loss=0.590, acc=81.2% | lr=0.001000
2025-11-24 07:15:57,814 [coscl.py] => Epoch 28/100 | Train: loss=1.086, acc=72.9% | Val: loss=0.587, acc=81.1% | lr=0.001000
2025-11-24 07:15:59,526 [coscl.py] => Epoch 29/100 | Train: loss=1.080, acc=72.8% | Val: loss=0.579, acc=81.6% | lr=0.001000
2025-11-24 07:16:01,413 [coscl.py] => Epoch 30/100 | Train: loss=1.069, acc=73.2% | Val: loss=0.570, acc=81.9% | lr=0.001000
2025-11-24 07:16:03,184 [coscl.py] => Epoch 31/100 | Train: loss=1.070, acc=73.4% | Val: loss=0.546, acc=83.3% | lr=0.001000
2025-11-24 07:16:04,922 [coscl.py] => Epoch 32/100 | Train: loss=1.076, acc=73.7% | Val: loss=0.553, acc=82.7% | lr=0.001000
2025-11-24 07:16:06,752 [coscl.py] => Epoch 33/100 | Train: loss=1.058, acc=73.7% | Val: loss=0.544, acc=83.0% | lr=0.001000
2025-11-24 07:16:08,473 [coscl.py] => Epoch 34/100 | Train: loss=1.059, acc=73.4% | Val: loss=0.565, acc=82.6% | lr=0.001000
2025-11-24 07:16:10,913 [coscl.py] => Epoch 35/100 | Train: loss=1.053, acc=74.1% | Val: loss=0.560, acc=82.2% | lr=0.001000
2025-11-24 07:16:12,740 [coscl.py] => Epoch 36/100 | Train: loss=1.059, acc=73.4% | Val: loss=0.566, acc=82.0% | lr=0.001000
2025-11-24 07:16:14,530 [coscl.py] => Epoch 37/100 | Train: loss=1.059, acc=73.6% | Val: loss=0.556, acc=82.8% | lr=0.001000
2025-11-24 07:16:16,322 [coscl.py] => Epoch 38/100 | Train: loss=1.049, acc=74.3% | Val: loss=0.517, acc=83.7% | lr=0.001000
2025-11-24 07:16:18,056 [coscl.py] => Epoch 39/100 | Train: loss=1.064, acc=73.0% | Val: loss=0.521, acc=83.6% | lr=0.001000
2025-11-24 07:16:19,889 [coscl.py] => Epoch 40/100 | Train: loss=1.053, acc=73.5% | Val: loss=0.544, acc=82.8% | lr=0.001000
2025-11-24 07:16:21,665 [coscl.py] => Epoch 41/100 | Train: loss=1.066, acc=73.6% | Val: loss=0.537, acc=83.4% | lr=0.001000
2025-11-24 07:16:23,346 [coscl.py] => Epoch 42/100 | Train: loss=1.039, acc=73.6% | Val: loss=0.504, acc=84.7% | lr=0.001000
2025-11-24 07:16:25,227 [coscl.py] => Epoch 43/100 | Train: loss=1.029, acc=75.6% | Val: loss=0.558, acc=82.1% | lr=0.001000
2025-11-24 07:16:26,929 [coscl.py] => Epoch 44/100 | Train: loss=1.046, acc=74.3% | Val: loss=0.532, acc=82.8% | lr=0.001000
